id,type,X,Y,Z,u,v,w,nw,pw,mass,rho,energy,fx,fy,fz,sxx,syy,szz,sxy,sxz,syz,exx,eyy,ezz,exy,exz,eyz,nx,ny,nz,bc,young,poisson,phi,cohesion,psi,h_mod
116,1,0.25,1.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-41025.5,-69483.5,-41020.8,0.134014,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
117,1,0.25,1.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-39890,-67468.6,-39886.9,0.186521,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
118,1,0.25,1.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-38741.2,-65453.6,-38739.5,0.267964,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
119,1,0.25,1.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-37582.2,-63438.4,-37581.6,0.387965,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
120,1,0.25,1.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-36415.2,-61423.1,-36415.5,0.525243,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
121,1,0.25,2.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-35241.9,-59407.8,-35243,0.677944,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
122,1,0.25,2.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-34063.9,-57392.5,-34065.5,0.839351,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
123,1,0.25,2.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-32882.1,-55377.2,-32884.1,1.00301,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
124,1,0.25,2.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-31697.4,-53361.9,-31699.8,1.163,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
125,1,0.25,2.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-30510.4,-51346.6,-30513.1,1.31424,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
126,1,0.25,2.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-29321.6,-49331.3,-29324.5,1.45295,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
127,1,0.25,2.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-28131.3,-47316.1,-28134.4,1.57635,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
128,1,0.25,2.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-26939.8,-45301,-26943.1,1.68306,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
129,1,0.25,2.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-25747.3,-43286,-25750.8,1.77494,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
130,1,0.25,2.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-24553.9,-41271.1,-24557.7,1.85663,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
131,1,0.25,3.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-23359.8,-39256.3,-23363.9,1.93544,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
132,1,0.25,3.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-22165.1,-37241.6,-22169.6,2.02002,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
133,1,0.25,3.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-20970,-35227.2,-20975,2.12046,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
134,1,0.25,3.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-19774.4,-33212.9,-19780,2.24506,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
135,1,0.25,3.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-18578.7,-31198.9,-18584.9,2.40722,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
136,1,0.25,3.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-17382.8,-29184.9,-17389.7,2.61369,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
137,1,0.25,3.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-16187.1,-27171.4,-16194.7,2.8815,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
138,1,0.25,3.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-14991.4,-25157.8,-14999.9,3.2049,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
139,1,0.25,3.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-13796.4,-23145,-13805.6,3.60407,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
140,1,0.25,3.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-12601.7,-21131.6,-12611.4,4.04895,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
141,1,0.25,4.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-11408.4,-19119.9,-11418.6,4.57937,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
142,1,0.25,4.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-10215.3,-17106.1,-10225.7,5.11684,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
143,1,0.25,4.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-9025.11,-15096.6,-9035.37,5.80449,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
144,1,0.25,4.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-7833.95,-13081,-7843.5,6.4917,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
145,1,0.25,4.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-6648.84,-11076.3,-6657.18,7.33391,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
146,1,0.25,4.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-5459.36,-9055.27,-5464.84,8.42668,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
147,1,0.25,4.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-4285.29,-7062.17,-4284.62,9.72915,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
148,1,0.25,4.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-3095.11,-5021.94,-3081.55,15.3647,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
149,1,0.25,4.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-1944.98,-3054.72,-1900.85,20.0352,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
150,1,0.25,4.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-590.974,-1137.42,-649.87,45.3144,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
151,1,0.35,0.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53869,-99665,-53833.5,20.0092,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
152,1,0.35,0.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53285.9,-97712,-53253.8,11.853,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
153,1,0.35,0.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52666.1,-95642,-52637,11.5209,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
154,1,0.35,0.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52055.9,-93661.8,-52030.3,11.0937,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
155,1,0.35,0.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-51383.5,-91627,-51361.7,12.5921,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
156,1,0.35,0.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-50677.8,-89621.7,-50659.4,13.9768,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
157,1,0.35,0.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49915.2,-87601.7,-49899.4,15.7528,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
158,1,0.35,0.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49102.9,-85589.9,-49089.1,17.3804,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
159,1,0.35,0.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-48236,-83574.7,-48224,18.8961,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
160,1,0.35,0.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-47319.6,-81561.8,-47309.1,20.2169,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
161,1,0.35,1.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-46356.2,-79548.1,-46347.1,21.3615,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
162,1,0.35,1.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-45351.6,-77535,-45343.8,22.3284,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
163,1,0.35,1.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-44310.9,-75521.6,-44304.1,23.1434,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
164,1,0.35,1.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-43239.6,-73508.2,-43233.8,23.821,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
165,1,0.35,1.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-42142.8,-71494.7,-42138,24.3795,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
166,1,0.35,1.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-41025.4,-69481,-41021.2,24.8372,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
167,1,0.35,1.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-39891.3,-67467.1,-39887.7,25.2008,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
168,1,0.35,1.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-38744,-65453.1,-38740.7,25.4824,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
169,1,0.35,1.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-37586.2,-63439,-37583.2,25.6957,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
170,1,0.35,1.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-36420.3,-61424.7,-36417.5,25.8377,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
171,1,0.35,2.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-35248.1,-59410.3,-35245.4,25.9089,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
172,1,0.35,2.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-34071,-57395.8,-34068.4,25.9071,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
173,1,0.35,2.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-32890,-55381.2,-32887.4,25.83,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
174,1,0.35,2.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-31706.1,-53366.6,-31703.4,25.6762,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
175,1,0.35,2.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-30519.7,-51352,-30517,25.4443,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
176,1,0.35,2.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-29331.5,-49337.4,-29328.7,25.1344,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
177,1,0.35,2.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-28141.6,-47322.7,-28138.9,24.7476,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
178,1,0.35,2.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-26950.5,-45308.1,-26947.8,24.2865,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
179,1,0.35,2.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-25758.3,-43293.5,-25755.7,23.7556,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
180,1,0.35,2.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-24565.2,-41279,-24562.8,23.1611,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
181,1,0.35,3.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-23371.2,-39264.6,-23369.1,22.5116,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
182,1,0.35,3.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-22176.7,-37250.2,-22175,21.818,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
183,1,0.35,3.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-20981.7,-35236,-20980.4,21.0938,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
184,1,0.35,3.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-19786.2,-33222,-19785.4,20.3535,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
185,1,0.35,3.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-18590.6,-31208.1,-18590.3,19.6144,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
186,1,0.35,3.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-17394.7,-29194.3,-17395.1,18.891,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
187,1,0.35,3.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-16198.9,-27180.8,-16200.1,18.2024,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
188,1,0.35,3.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-15003.2,-25167.3,-15005,17.5574,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
189,1,0.35,3.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-13808,-23154.4,-13810.5,16.9786,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
190,1,0.35,3.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-12613,-21140.8,-12616,16.4615,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
191,1,0.35,4.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-11419.3,-19128.8,-11422.7,16.0388,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
192,1,0.35,4.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-10225.7,-17114.8,-10229.1,15.7093,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
193,1,0.35,4.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-9034.97,-15104.9,-9037.86,15.4653,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
194,1,0.35,4.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-7843.08,-13088.5,-7844.59,15.3968,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
195,1,0.35,4.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-6657.95,-11083.6,-6656.74,15.4718,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
196,1,0.35,4.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-5466.88,-9059.89,-5460.94,15.7675,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
197,1,0.35,4.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-4292.63,-7068.41,-4278.15,16.6352,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
198,1,0.35,4.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-3102.97,-5021.4,-3070.32,16.8549,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
199,1,0.35,4.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-1957.41,-3049.98,-1892.48,13.4352,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
200,1,0.35,4.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-997.913,-1150.01,-758.669,-16.608,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
201,1,0.45,0.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53876.7,-99676.7,-53838.5,16.7218,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
202,1,0.45,0.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-53303.6,-97720.1,-53266,8.22082,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
203,1,0.45,0.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52682.6,-95647.7,-52648.7,6.46709,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
204,1,0.45,0.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-52071.5,-93667.3,-52042,3.84792,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
205,1,0.45,0.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-51399.2,-91632.4,-51373.5,3.32695,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
206,1,0.45,0.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-50693.5,-89626.9,-50671.1,3.15067,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
207,1,0.45,0.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49930,-87606.5,-49910.5,3.53729,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
208,1,0.45,0.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-49116.4,-85594.2,-49099.4,4.01364,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
209,1,0.45,0.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-48248.2,-83578.5,-48233.3,4.51449,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
210,1,0.45,0.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-47330.2,-81565,-47317.3,4.93547,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
211,1,0.45,1.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-46365.3,-79550.8,-46354.2,5.28276,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
212,1,0.45,1.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-45359.1,-77537.2,-45349.7,5.54871,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
213,1,0.45,1.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-44316.8,-75523.3,-44309,5.75304,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
214,1,0.45,1.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-43244,-73509.5,-43237.6,5.91661,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
215,1,0.45,1.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-42145.8,-71495.6,-42140.8,6.05959,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
216,1,0.45,1.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-41027,-69481.6,-41023.2,6.19638,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
217,1,0.45,1.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-39891.6,-67467.4,-39888.8,6.34431,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
218,1,0.45,1.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-38743.1,-65453.2,-38741.2,6.50138,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
219,1,0.45,1.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-37584.2,-63438.9,-37583.1,6.67147,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
220,1,0.45,1.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-36417.3,-61424.4,-36416.9,6.86299,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
221,1,0.45,2.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-35244.1,-59409.9,-35244.4,7.06755,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
222,1,0.45,2.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-34066.1,-57395.4,-34066.9,7.27941,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
223,1,0.45,2.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-32884.4,-55380.8,-32885.6,7.4912,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
224,1,0.45,2.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-31699.7,-53366.1,-31701.3,7.69614,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
225,1,0.45,2.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-30512.7,-51351.5,-30514.7,7.88836,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
226,1,0.45,2.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-29323.9,-49336.8,-29326.2,8.06363,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
227,1,0.45,2.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-28133.6,-47322.2,-28136.2,8.21965,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
228,1,0.45,2.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-26942,-45307.6,-26944.9,8.3566,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
229,1,0.45,2.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-25749.4,-43293.1,-25752.7,8.47724,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
230,1,0.45,2.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-24555.9,-41278.6,-24559.6,8.58699,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
231,1,0.45,3.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-23361.8,-39264.2,-23365.9,8.69369,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
232,1,0.45,3.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-22167,-37249.9,-22171.6,8.80688,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
233,1,0.45,3.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-20971.8,-35235.8,-20976.9,8.9376,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
234,1,0.45,3.35,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-19776.2,-33221.7,-19781.9,9.09747,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
235,1,0.45,3.45,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-18580.5,-31207.8,-18586.7,9.29874,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
236,1,0.45,3.55,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-17384.5,-29194,-17391.3,9.55378,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
237,1,0.45,3.65,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-16188.8,-27180.5,-16196.1,9.87227,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
238,1,0.45,3.75,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-14993.2,-25166.9,-15001,10.2665,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
239,1,0.45,3.85,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-13798.2,-23154,-13806.3,10.7386,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
240,1,0.45,3.95,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-12603.5,-21140.4,-12611.7,11.3008,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
241,1,0.45,4.05,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-11410.2,-19128.4,-11418.1,11.9558,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
242,1,0.45,4.15,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-10217.1,-17114.2,-10224.2,12.6896,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
243,1,0.45,4.25,0,0,0,0,0.3,0,20,2000,0,0,-9.81,0,-9027.02,-15104.3,-9032.6,13.5609,0,0,0,0,0,0,0,0,0,0,0,0,26000000,0.3,23.1,0,23.1,0
